algorithm,episode,return,steps,success,epsilon,wall_hits,penalty_entries,locked_door_attempts,gate_blocks,key_collected,door_crossings,seed,epsilon_schedule,reward_mode
q_learning,9,-501.0,441,0,0.9747706139551015,143,13,0,0,1,0,25,exponential,sparse
q_learning,10,-527.5,441,0,0.9720069375852098,170,11,0,0,1,1,25,exponential,sparse
q_learning,11,-509.5,441,0,0.9692510968096296,116,20,0,0,1,0,25,exponential,sparse
q_learning,12,-536.0,441,0,0.9665030694128295,171,12,0,0,1,0,25,exponential,sparse
q_learning,13,-560.0,441,0,0.9637628332422642,144,21,0,0,1,1,25,exponential,sparse
q_learning,14,-461.5,441,0,0.9610303662081954,98,17,0,0,1,0,25,exponential,sparse
q_learning,15,-561.5,441,0,0.9583056462835134,146,20,0,0,1,3,25,exponential,sparse
q_learning,16,-502.5,441,0,0.9555886515035606,130,16,0,0,1,0,25,exponential,sparse
q_learning,17,-306.0,329,1,0.9528793599659533,107,18,0,0,1,7,25,exponential,sparse
q_learning,18,-481.0,441,0,0.9501777498304054,150,8,0,3,1,2,25,exponential,sparse
q_learning,19,-455.5,441,0,0.947483799318553,136,8,0,0,1,3,25,exponential,sparse
q_learning,20,-478.5,441,0,0.9447974867137781,141,10,0,1,1,6,25,exponential,sparse
q_learning,21,-449.0,441,0,0.9421187903610339,140,6,0,0,1,3,25,exponential,sparse
q_learning,22,-464.0,441,0,0.9394476886666699,137,5,7,0,1,2,25,exponential,sparse
q_learning,23,-510.5,441,0,0.9367841600982586,97,24,0,0,1,1,25,exponential,sparse
q_learning,24,-460.5,441,0,0.9341281831844207,144,6,0,0,1,0,25,exponential,sparse
q_learning,25,-408.0,441,0,0.9314797365146533,123,4,0,0,1,0,25,exponential,sparse
q_learning,26,-496.5,441,0,0.9288387987391564,152,10,0,1,1,11,25,exponential,sparse
q_learning,27,-440.5,441,0,0.9262053485686611,140,5,0,0,1,12,25,exponential,sparse
q_learning,28,-337.5,441,0,0.9235793647742581,90,1,0,0,1,0,25,exponential,sparse
q_learning,29,-206.0,312,1,0.9209608261872263,114,3,0,2,1,4,25,exponential,sparse
q_learning,30,-497.5,441,0,0.9183497116988625,136,14,0,0,1,0,25,exponential,sparse
q_learning,31,-514.5,441,0,0.9157460002603108,166,10,0,0,1,1,25,exponential,sparse
q_learning,32,-462.5,441,0,0.9131496708823935,122,12,0,0,1,8,25,exponential,sparse
q_learning,33,-484.5,441,0,0.9105607026354413,132,13,0,0,1,0,25,exponential,sparse
q_learning,34,-108.0,212,1,0.9079790746491248,66,6,0,4,1,9,25,exponential,sparse
q_learning,35,-139.0,237,1,0.9054047661122864,98,2,0,3,1,1,25,exponential,sparse
q_learning,36,-480.0,441,0,0.9028377562727725,142,10,0,0,1,0,25,exponential,sparse
q_learning,37,-511.5,441,0,0.9002780244372661,136,16,0,0,1,0,25,exponential,sparse
q_learning,38,-466.0,441,0,0.8977255499711201,115,14,0,0,1,1,25,exponential,sparse
q_learning,39,-440.0,441,0,0.8951803122981906,121,9,0,0,1,1,25,exponential,sparse
q_learning,40,-478.0,441,0,0.8926422909006717,123,14,0,0,1,3,25,exponential,sparse
q_learning,41,-503.0,441,0,0.8901114653189296,107,21,0,0,1,0,25,exponential,sparse
q_learning,42,-207.0,323,1,0.8875878151513377,85,9,0,0,1,2,25,exponential,sparse
q_learning,43,-451.5,441,0,0.8850713200541123,109,13,0,1,1,3,25,exponential,sparse
q_learning,44,-432.5,441,0,0.8825619597411484,101,12,0,0,1,0,25,exponential,sparse
q_learning,45,-498.0,441,0,0.8800597139838567,140,13,0,0,1,2,25,exponential,sparse
q_learning,46,-486.0,441,0,0.8775645626109997,105,19,0,0,1,0,25,exponential,sparse
q_learning,47,-481.5,441,0,0.8750764855085298,130,13,0,0,1,7,25,exponential,sparse
q_learning,48,-414.0,441,0,0.8725954626194267,127,4,0,0,1,1,25,exponential,sparse
q_learning,49,-497.0,441,0,0.870121473943536,144,12,0,0,1,6,25,exponential,sparse
q_learning,50,-444.5,441,0,0.867654499537408,138,6,0,0,1,8,25,exponential,sparse
q_learning,51,-459.5,441,0,0.8651945195141365,176,0,0,0,1,4,25,exponential,sparse
q_learning,52,-498.5,441,0,0.8627415140431991,145,12,0,0,1,0,25,exponential,sparse
q_learning,53,-340.0,441,0,0.8602954633502968,87,2,0,0,1,1,25,exponential,sparse
q_learning,54,-455.5,441,0,0.857856347717195,121,11,0,0,1,0,25,exponential,sparse
q_learning,55,-473.5,441,0,0.8554241474815643,120,14,0,0,1,0,25,exponential,sparse
q_learning,56,-428.0,441,0,0.852998843036822,112,9,0,0,1,1,25,exponential,sparse
q_learning,57,-522.5,441,0,0.8505804148319743,120,21,0,0,1,0,25,exponential,sparse
q_learning,58,-410.5,441,0,0.8481688433714584,134,2,0,0,1,0,25,exponential,sparse
q_learning,59,-376.0,441,0,0.8457641092149855,111,2,0,0,1,1,25,exponential,sparse
q_learning,60,-368.0,441,0,0.8433661929773838,87,6,0,0,1,0,25,exponential,sparse
q_learning,61,-362.0,441,0,0.840975075328443,97,3,0,0,1,0,25,exponential,sparse
q_learning,62,-466.5,441,0,0.8385907369927572,128,10,0,6,1,2,25,exponential,sparse
q_learning,63,-404.0,441,0,0.8362131587495711,124,3,0,0,1,1,25,exponential,sparse
q_learning,64,-227.0,313,1,0.8338423214326236,96,10,0,1,1,6,25,exponential,sparse
q_learning,65,-505.0,441,0,0.8314782059299942,127,17,0,0,1,4,25,exponential,sparse
q_learning,66,-449.5,441,0,0.8291207931839485,132,8,0,0,1,3,25,exponential,sparse
q_learning,67,-504.5,441,0,0.8267700641907848,107,21,0,0,1,2,25,exponential,sparse
q_learning,68,-362.5,441,0,0.8244260000006809,101,2,0,0,1,0,25,exponential,sparse
q_learning,69,-348.0,441,0,0.8220885817175411,82,4,0,0,1,6,25,exponential,sparse
q_learning,70,-392.0,441,0,0.819757790498844,89,9,0,0,1,3,25,exponential,sparse
q_learning,71,-411.0,441,0,0.817433607555491,111,7,0,0,1,3,25,exponential,sparse
q_learning,72,-315.5,441,0,0.8151160141516541,80,0,0,0,1,2,25,exponential,sparse
q_learning,73,-446.5,441,0,0.8128049916046256,102,14,0,0,1,1,25,exponential,sparse
q_learning,74,-360.0,441,0,0.8105005212846668,91,4,0,0,1,0,25,exponential,sparse
q_learning,75,-281.0,369,1,0.8082025846148582,118,9,0,1,1,2,25,exponential,sparse
q_learning,76,-169.0,268,1,0.8059111630709499,77,9,0,1,1,3,25,exponential,sparse
q_learning,77,-423.5,441,0,0.8036262381812121,122,6,0,2,1,8,25,exponential,sparse
q_learning,78,-396.0,441,0,0.801347791526286,100,7,0,0,1,0,25,exponential,sparse
q_learning,79,-369.0,441,0,0.7990758047390356,111,1,0,0,1,0,25,exponential,sparse
q_learning,80,-497.0,441,0,0.7968102595043994,117,18,0,0,1,0,25,exponential,sparse
q_learning,81,-151.0,288,1,0.7945511375592431,77,5,0,1,1,2,25,exponential,sparse
q_learning,82,-451.5,441,0,0.792298420692212,124,10,0,0,1,0,25,exponential,sparse
q_learning,83,-137.0,231,1,0.7900520907435843,55,12,0,0,1,1,25,exponential,sparse
q_learning,84,-445.5,441,0,0.7878121296051251,107,12,1,0,1,0,25,exponential,sparse
q_learning,85,-477.5,441,0,0.7855785192199398,103,18,0,1,1,1,25,exponential,sparse
q_learning,86,-429.5,441,0,0.7833512415823287,100,12,0,0,1,2,25,exponential,sparse
q_learning,87,-352.0,441,0,0.7811302787376425,95,2,0,0,1,2,25,exponential,sparse
q_learning,88,-431.5,441,0,0.7789156127821365,120,8,0,0,1,0,25,exponential,sparse
q_learning,89,-329.5,441,0,0.7767072258628271,80,2,0,0,1,0,25,exponential,sparse
q_learning,90,-341.0,441,0,0.7745051001773476,83,3,0,0,1,3,25,exponential,sparse
q_learning,91,-439.0,441,0,0.7723092179738047,138,5,0,0,1,8,25,exponential,sparse
q_learning,92,-381.0,441,0,0.7701195615506352,119,1,0,0,1,3,25,exponential,sparse
q_learning,93,-423.5,441,0,0.7679361132564638,107,9,0,3,1,1,25,exponential,sparse
q_learning,94,-387.0,441,0,0.7657588554899601,109,4,0,0,1,0,25,exponential,sparse
q_learning,95,-432.0,441,0,0.7635877706996976,139,4,0,0,1,1,25,exponential,sparse
q_learning,96,-372.5,441,0,0.7614228413840113,90,6,0,0,1,2,25,exponential,sparse
q_learning,97,-462.0,441,0,0.7592640500908573,101,16,0,2,1,1,25,exponential,sparse
q_learning,98,-418.5,441,0,0.7571113794176717,101,10,0,0,1,7,25,exponential,sparse
q_learning,99,-393.0,441,0,0.7549648120112306,98,7,0,0,1,0,25,exponential,sparse
q_learning,100,-420.0,441,0,0.7528243305675099,102,10,0,1,1,10,25,exponential,sparse
q_learning,101,-481.5,441,0,0.7506899178315463,116,16,0,0,1,0,25,exponential,sparse
q_learning,102,-435.5,441,0,0.7485615565972975,130,6,0,2,1,5,25,exponential,sparse
q_learning,103,-398.0,441,0,0.7464392297075043,107,6,0,0,1,5,25,exponential,sparse
q_learning,104,-424.0,441,0,0.7443229200535514,115,8,0,0,1,2,25,exponential,sparse
q_learning,105,-304.5,441,0,0.7422126105753305,68,1,0,0,1,0,25,exponential,sparse
q_learning,106,-351.5,441,0,0.7401082842611019,76,6,0,0,1,2,25,exponential,sparse
q_learning,107,-90.0,237,1,0.7380099241473576,73,1,0,0,1,2,25,exponential,sparse
q_learning,108,-459.5,441,0,0.7359175133186849,105,15,0,0,1,3,25,exponential,sparse
q_learning,109,-506.5,441,0,0.7338310349076299,99,23,0,1,1,4,25,exponential,sparse
q_learning,110,-438.0,441,0,0.731750472094561,129,7,0,0,1,0,25,exponential,sparse
q_learning,111,-347.5,441,0,0.7296758081075342,92,2,0,0,1,0,25,exponential,sparse
q_learning,112,-360.0,441,0,0.7276070262221569,76,7,0,0,1,0,25,exponential,sparse
q_learning,113,-389.0,441,0,0.7255441097614542,115,3,0,0,1,1,25,exponential,sparse
q_learning,114,-90.0,230,1,0.7234870420957336,50,6,0,2,1,3,25,exponential,sparse
q_learning,115,-329.0,441,0,0.721435806642451,75,3,0,0,1,0,25,exponential,sparse
q_learning,116,-456.5,441,0,0.7193903868660776,90,18,0,0,1,4,25,exponential,sparse
q_learning,117,-352.5,441,0,0.7173507662779661,100,1,0,0,1,0,25,exponential,sparse
q_learning,118,-309.0,441,0,0.7153169284362179,71,1,0,0,1,0,25,exponential,sparse
q_learning,119,-339.0,441,0,0.7132888569455506,76,4,0,0,1,1,25,exponential,sparse
q_learning,120,-492.0,441,0,0.7112665354571658,108,19,0,0,1,0,25,exponential,sparse
q_learning,121,-435.0,441,0,0.7092499476686175,110,10,0,3,1,3,25,exponential,sparse
q_learning,122,-361.5,441,0,0.7072390773236803,106,1,0,0,1,0,25,exponential,sparse
q_learning,123,-418.5,441,0,0.7052339082122185,88,13,0,0,1,0,25,exponential,sparse
q_learning,124,-351.0,441,0,0.7032344241700558,85,4,0,0,1,1,25,exponential,sparse
q_learning,125,-13.0,152,1,0.7012406090788443,35,4,0,1,1,1,25,exponential,sparse
q_learning,126,-426.0,441,0,0.6992524468659355,93,13,0,0,1,0,25,exponential,sparse
q_learning,127,-63.0,190,1,0.6972699215042495,49,5,0,3,1,2,25,exponential,sparse
q_learning,128,-496.5,441,0,0.6952930170121469,98,22,0,0,1,4,25,exponential,sparse
q_learning,129,-312.5,441,0,0.6933217174532995,78,0,0,0,1,0,25,exponential,sparse
q_learning,130,24.0,116,1,0.6913560069365619,28,3,0,0,1,1,25,exponential,sparse
q_learning,131,0.0,136,1,0.6893958696158433,42,2,0,0,1,3,25,exponential,sparse
q_learning,132,-343.5,441,0,0.6874412896899799,94,1,0,0,1,4,25,exponential,sparse
q_learning,133,-47.0,167,1,0.6854922514026075,49,5,0,0,1,3,25,exponential,sparse
q_learning,134,-368.5,441,0,0.6835487390420344,78,8,0,0,1,0,25,exponential,sparse
q_learning,135,-399.0,441,0,0.6816107369411148,103,7,0,0,1,0,25,exponential,sparse
q_learning,136,-399.5,441,0,0.6796782294771226,121,3,0,1,1,3,25,exponential,sparse
q_learning,137,-370.5,441,0,0.6777512010716252,98,4,0,0,1,3,25,exponential,sparse
q_learning,138,-352.5,441,0,0.6758296361903581,72,7,0,0,1,2,25,exponential,sparse
q_learning,139,-333.5,441,0,0.6739135193430998,78,3,0,0,1,4,25,exponential,sparse
q_learning,140,-55.0,188,1,0.6720028350835466,52,4,0,0,1,1,25,exponential,sparse
q_learning,141,-364.5,441,0,0.6700975680091885,79,7,0,0,1,1,25,exponential,sparse
q_learning,142,-20.0,162,1,0.6681977027611844,42,3,0,0,1,5,25,exponential,sparse
q_learning,143,-435.5,441,0,0.6663032240242392,103,12,0,1,1,5,25,exponential,sparse
q_learning,144,-327.5,441,0,0.6644141165264797,88,0,0,0,1,0,25,exponential,sparse
q_learning,145,-51.0,159,1,0.6625303650393312,45,7,0,0,1,2,25,exponential,sparse
q_learning,146,-387.5,441,0,0.6606519543773954,100,6,0,0,1,2,25,exponential,sparse
q_learning,147,-388.5,441,0,0.6587788693983282,110,4,0,0,1,3,25,exponential,sparse
q_learning,148,-419.5,441,0,0.6569110950027165,125,5,0,1,1,7,25,exponential,sparse
q_learning,149,-186.0,343,1,0.6550486161339576,51,11,0,4,1,2,25,exponential,sparse
q_learning,150,-419.5,441,0,0.6531914177781369,126,5,0,0,1,0,25,exponential,sparse
q_learning,151,-455.0,441,0,0.6513394849639081,102,15,0,0,1,0,25,exponential,sparse
q_learning,152,-285.0,441,0,0.6494928027623713,55,1,0,0,1,2,25,exponential,sparse
q_learning,153,12.0,125,1,0.6476513562869529,32,3,0,1,1,3,25,exponential,sparse
q_learning,154,-370.0,441,0,0.6458151306932863,79,8,0,0,1,2,25,exponential,sparse
q_learning,155,-389.5,441,0,0.6439841111790915,105,5,0,0,1,0,25,exponential,sparse
q_learning,156,-349.5,441,0,0.642158282984056,98,1,0,0,1,0,25,exponential,sparse
q_learning,157,-452.5,441,0,0.640337631389716,92,17,0,0,1,5,25,exponential,sparse
q_learning,158,-303.0,441,0,0.6385221417193374,67,1,0,0,1,0,25,exponential,sparse
q_learning,159,27.0,106,1,0.6367117993377978,33,2,0,1,1,1,25,exponential,sparse
q_learning,160,-319.5,441,0,0.6349065896514684,77,1,0,0,1,1,25,exponential,sparse
q_learning,161,-324.5,441,0,0.6331064981080963,86,0,0,0,1,5,25,exponential,sparse
q_learning,162,-332.0,441,0,0.6313115101966873,91,0,0,0,1,3,25,exponential,sparse
q_learning,163,-311.5,441,0,0.6295216114473888,68,2,0,0,1,0,25,exponential,sparse
q_learning,164,-312.5,441,0,0.6277367874313733,78,0,0,0,1,0,25,exponential,sparse
q_learning,165,-356.5,441,0,0.625957023760722,83,5,0,0,1,4,25,exponential,sparse
q_learning,166,-160.0,284,1,0.6241823060883088,46,13,0,2,1,2,25,exponential,sparse
q_learning,167,-318.0,441,0,0.6224126201076847,77,1,0,0,1,1,25,exponential,sparse
q_learning,168,-303.5,441,0,0.6206479515529625,72,0,0,0,1,2,25,exponential,sparse
q_learning,169,-464.0,441,0,0.6188882861987015,108,15,0,1,1,5,25,exponential,sparse
q_learning,170,-373.0,441,0,0.6171336098597933,109,2,0,0,1,5,25,exponential,sparse
q_learning,171,-345.5,441,0,0.6153839083913472,72,6,0,0,1,0,25,exponential,sparse
q_learning,172,-378.0,441,0,0.613639167688576,89,7,0,0,1,0,25,exponential,sparse
q_learning,173,-69.0,228,1,0.6118993736866828,62,1,0,0,1,5,25,exponential,sparse
q_learning,174,-300.0,441,0,0.610164512360747,65,1,0,0,1,5,25,exponential,sparse
q_learning,175,-302.5,441,0,0.6084345697256118,62,2,0,0,1,5,25,exponential,sparse
q_learning,176,-267.0,406,1,0.6067095318357711,88,11,0,0,1,4,25,exponential,sparse
q_learning,177,-10.0,172,1,0.6049893847852573,32,3,0,0,1,1,25,exponential,sparse
q_learning,178,-311.0,441,0,0.6032741147075288,77,0,0,0,1,3,25,exponential,sparse
q_learning,179,-296.0,402,1,0.6015637077753587,103,12,0,1,1,4,25,exponential,sparse
q_learning,180,-422.5,441,0,0.5998581502007234,100,11,0,0,1,1,25,exponential,sparse
q_learning,181,-170.0,312,1,0.5981574282346906,64,9,0,0,1,1,25,exponential,sparse
q_learning,182,-395.0,441,0,0.5964615281673098,104,6,0,1,1,1,25,exponential,sparse
q_learning,183,-229.0,391,1,0.5947704363275005,76,9,0,1,1,3,25,exponential,sparse
q_learning,184,-289.5,441,0,0.5930841390829427,58,1,0,0,1,0,25,exponential,sparse
q_learning,185,-345.0,441,0,0.5914026228399668,67,7,0,0,1,1,25,exponential,sparse
q_learning,186,-388.5,441,0,0.5897258740434443,95,7,0,0,1,2,25,exponential,sparse
q_learning,187,-347.5,441,0,0.5880538791766781,92,2,0,0,1,0,25,exponential,sparse
q_learning,188,-330.0,441,0,0.5863866247612937,71,4,0,0,1,5,25,exponential,sparse
q_learning,189,-136.0,259,1,0.5847240973571305,59,9,0,0,1,1,25,exponential,sparse
q_learning,190,-127.0,291,1,0.583066283562134,74,2,0,1,1,1,25,exponential,sparse
q_learning,191,-407.0,441,0,0.5814131700122466,71,15,0,0,1,0,25,exponential,sparse
q_learning,192,-88.0,241,1,0.5797647433813012,47,6,0,0,1,1,25,exponential,sparse
q_learning,193,17.0,136,1,0.5781209903809128,26,3,0,0,1,1,25,exponential,sparse
q_learning,194,-374.5,441,0,0.5764818977603718,68,11,0,0,1,3,25,exponential,sparse
q_learning,195,-438.0,441,0,0.5748474523065371,72,19,0,1,1,4,25,exponential,sparse
q_learning,196,54.0,94,1,0.5732176408437296,18,2,0,2,1,1,25,exponential,sparse
q_learning,197,48.0,100,1,0.5715924502336259,22,2,0,0,1,1,25,exponential,sparse
q_learning,198,-147.0,351,1,0.5699718673751526,59,4,0,0,1,1,25,exponential,sparse
q_learning,199,6.0,143,1,0.5683558792043806,31,3,0,0,1,1,25,exponential,sparse
q_learning,200,-400.5,441,0,0.5667444726944194,104,7,0,0,1,2,25,exponential,sparse
q_learning,201,-282.5,441,0,0.5651376348553129,58,0,0,0,1,0,25,exponential,sparse
q_learning,202,14.0,126,1,0.5635353527339337,36,2,0,0,1,4,25,exponential,sparse
q_learning,203,-317.5,441,0,0.5619376134138796,72,2,0,0,1,0,25,exponential,sparse
q_learning,204,-413.5,441,0,0.5603444040153691,121,5,0,0,1,2,25,exponential,sparse
q_learning,205,-325.5,441,0,0.5587557116951372,82,1,0,0,1,4,25,exponential,sparse
q_learning,206,-415.0,441,0,0.5571715236463324,95,11,0,0,1,2,25,exponential,sparse
q_learning,207,-309.0,441,0,0.5555918270984131,71,1,0,0,1,0,25,exponential,sparse
q_learning,208,7.0,144,1,0.5540166093170455,29,3,0,1,1,3,25,exponential,sparse
q_learning,209,-6.0,139,1,0.5524458576039994,29,5,0,2,1,3,25,exponential,sparse
q_learning,210,-130.0,268,1,0.5508795592970472,52,9,0,0,1,1,25,exponential,sparse
q_learning,211,-270.5,441,0,0.5493177017698612,50,0,0,0,1,2,25,exponential,sparse
q_learning,212,-351.5,441,0,0.5477602724319119,104,0,0,0,1,0,25,exponential,sparse
q_learning,213,-49.0,205,1,0.5462072587283667,47,3,0,0,1,1,25,exponential,sparse
q_learning,214,-413.0,441,0,0.5446586481399885,88,12,0,0,1,0,25,exponential,sparse
q_learning,215,-297.5,441,0,0.5431144281830347,68,0,0,0,1,0,25,exponential,sparse
q_learning,216,-299.0,441,0,0.5415745864091568,69,0,0,0,1,0,25,exponential,sparse
q_learning,217,-304.0,441,0,0.5400391104053001,63,2,0,0,1,8,25,exponential,sparse
q_learning,218,-302.0,441,0,0.5385079877936031,71,0,0,0,1,1,25,exponential,sparse
q_learning,219,-331.5,441,0,0.5369812062312984,86,1,0,0,1,0,25,exponential,sparse
q_learning,220,-289.0,441,0,0.5354587534106129,53,2,0,0,1,4,25,exponential,sparse
q_learning,221,0.0,133,1,0.5339406170586684,40,2,0,3,1,3,25,exponential,sparse
q_learning,222,-321.0,441,0,0.532426784937383,78,1,0,0,1,0,25,exponential,sparse
q_learning,223,-293.0,441,0,0.5309172448433721,64,0,0,0,1,7,25,exponential,sparse
q_learning,224,-393.5,441,0,0.5294119846078505,89,9,0,0,1,6,25,exponential,sparse
q_learning,225,21.0,133,1,0.5279109920965339,29,2,0,0,1,1,25,exponential,sparse
q_learning,226,35.0,126,1,0.5264142552095411,22,2,0,0,1,3,25,exponential,sparse
q_learning,227,-65.0,187,1,0.5249217618812968,42,7,0,3,1,1,25,exponential,sparse
q_learning,228,61.0,72,1,0.5234335000804338,18,3,0,0,1,3,25,exponential,sparse
q_learning,229,34.0,116,1,0.5219494578096964,26,2,0,0,1,1,25,exponential,sparse
q_learning,230,-348.0,441,0,0.5204696231058439,82,4,0,0,1,3,25,exponential,sparse
q_learning,231,-117.0,294,1,0.5189939840395535,72,1,0,0,1,1,25,exponential,sparse
q_learning,232,31.0,144,1,0.5175225287153248,27,0,0,1,1,1,25,exponential,sparse
q_learning,233,-351.0,441,0,0.5160552452713832,71,7,0,0,1,0,25,exponential,sparse
q_learning,234,-294.0,441,0,0.5145921218795851,60,1,0,0,1,0,25,exponential,sparse
q_learning,235,-383.5,441,0,0.513133146745322,102,5,0,0,1,0,25,exponential,sparse
q_learning,236,-251.0,441,0,0.5116783081074252,37,0,0,0,1,0,25,exponential,sparse
q_learning,237,-259.5,441,0,0.5102275942380721,38,1,0,0,1,0,25,exponential,sparse
q_learning,238,-27.0,191,1,0.5087809934426901,37,3,0,0,1,1,25,exponential,sparse
q_learning,239,69.0,84,1,0.5073384940598638,18,1,0,0,1,1,25,exponential,sparse
q_learning,240,50.0,88,1,0.5059000844612397,20,3,0,0,1,1,25,exponential,sparse
q_learning,241,-226.0,383,1,0.5044657530514337,73,10,0,0,1,3,25,exponential,sparse
q_learning,242,-126.0,272,1,0.5030354882679366,62,6,0,0,1,1,25,exponential,sparse
q_learning,243,-416.0,441,0,0.5016092785810216,90,12,0,0,1,0,25,exponential,sparse
q_learning,244,-407.5,441,0,0.5001871124936506,75,14,0,0,1,0,25,exponential,sparse
q_learning,245,-297.0,441,0,0.49876897854138247,63,1,0,0,1,0,25,exponential,sparse
q_learning,246,-355.0,441,0,0.4973548652922799,68,8,0,0,1,0,25,exponential,sparse
q_learning,247,-278.0,441,0,0.4959447613468175,55,0,0,0,1,0,25,exponential,sparse
q_learning,248,-338.0,441,0,0.49453865533778996,81,3,0,0,1,0,25,exponential,sparse
q_learning,249,-184.0,344,1,0.49313653593022033,86,4,0,0,1,2,25,exponential,sparse
q_learning,250,-334.5,441,0,0.49173839182126866,88,1,0,0,1,3,25,exponential,sparse
q_learning,251,-323.5,441,0,0.49034421174014087,61,5,0,1,1,4,25,exponential,sparse
q_learning,252,-324.0,441,0,0.48895398444799787,67,4,0,0,1,5,25,exponential,sparse
q_learning,253,-369.5,441,0,0.48756769873786515,59,12,0,0,1,0,25,exponential,sparse
q_learning,254,-304.0,441,0,0.4861853434345422,63,2,0,0,1,1,25,exponential,sparse
q_learning,255,-306.5,441,0,0.48480690739451243,60,3,0,0,1,4,25,exponential,sparse
q_learning,256,-304.5,441,0,0.48343237950585355,68,1,0,0,1,1,25,exponential,sparse
q_learning,257,-108.0,296,1,0.48206174868814783,54,3,0,2,1,1,25,exponential,sparse
q_learning,258,57.0,100,1,0.48069500389239284,16,2,0,0,1,1,25,exponential,sparse
q_learning,259,-47.0,219,1,0.4793321341009123,41,3,0,0,1,1,25,exponential,sparse
q_learning,260,63.0,101,1,0.47797312832726735,21,0,0,0,1,4,25,exponential,sparse
q_learning,261,-361.5,441,0,0.47661797561616803,64,10,0,0,1,0,25,exponential,sparse
q_learning,262,-303.5,441,0,0.4752666650433848,72,0,0,0,1,2,25,exponential,sparse
q_learning,263,85.0,63,1,0.4739191857156605,5,3,0,0,1,1,25,exponential,sparse
q_learning,264,66.0,85,1,0.47257552677062287,15,2,0,0,1,5,25,exponential,sparse
q_learning,265,40.0,105,1,0.47123567737669647,21,3,0,0,1,1,25,exponential,sparse
q_learning,266,-287.0,441,0,0.46989962673301566,61,0,0,0,1,8,25,exponential,sparse
q_learning,267,-257.5,441,0,0.4685673640693377,32,2,0,0,1,0,25,exponential,sparse
q_learning,268,-20.0,170,1,0.4672388786459553,44,2,0,0,1,10,25,exponential,sparse
q_learning,269,-338.5,441,0,0.4659141597536109,86,2,0,0,1,1,25,exponential,sparse
q_learning,270,47.0,110,1,0.4645931967134097,24,1,0,0,1,2,25,exponential,sparse
q_learning,271,44.0,121,1,0.4632759788767337,27,0,0,0,1,1,25,exponential,sparse
q_learning,272,-315.5,441,0,0.4619624956251562,80,0,0,0,1,0,25,exponential,sparse
q_learning,273,-341.0,441,0,0.46065273637035553,97,0,0,0,1,0,25,exponential,sparse
q_learning,274,-390.0,441,0,0.45934669055403055,69,13,0,0,1,0,25,exponential,sparse
q_learning,275,-263.0,441,0,0.45804434764781465,45,0,0,0,1,0,25,exponential,sparse
q_learning,276,-267.5,441,0,0.4567456971531918,48,0,0,0,1,0,25,exponential,sparse
q_learning,277,-335.0,441,0,0.45545072860141095,65,6,0,0,1,0,25,exponential,sparse
q_learning,278,93.0,54,1,0.45415943155340255,10,1,0,2,1,1,25,exponential,sparse
q_learning,279,27.0,111,1,0.4528717955996936,23,4,0,0,1,1,25,exponential,sparse
q_learning,280,78.0,72,1,0.45158781036032436,16,1,0,0,1,2,25,exponential,sparse
q_learning,281,-354.5,441,0,0.4503074654847643,64,9,0,0,1,0,25,exponential,sparse
q_learning,282,3.0,127,1,0.44903075065182896,29,5,0,0,1,4,25,exponential,sparse
q_learning,283,-15.0,181,1,0.4477576555695963,36,2,0,1,1,1,25,exponential,sparse
q_learning,284,83.0,70,1,0.4464881699753242,18,0,0,0,1,1,25,exponential,sparse
q_learning,285,-138.0,385,1,0.4452222836353676,51,2,0,0,1,6,25,exponential,sparse
q_learning,286,-337.5,441,0,0.44395998634509565,61,7,0,0,1,0,25,exponential,sparse
q_learning,287,-306.0,441,0,0.44270126792881004,55,4,0,0,1,0,25,exponential,sparse
q_learning,288,-316.0,441,0,0.44144611823966257,71,2,0,0,1,0,25,exponential,sparse
q_learning,289,39.0,86,1,0.4401945271595733,13,6,0,1,1,5,25,exponential,sparse
q_learning,290,71.0,67,1,0.4389464845991494,13,3,0,0,1,2,25,exponential,sparse
q_learning,291,50.0,89,1,0.4377019804976034,15,4,0,0,1,1,25,exponential,sparse
q_learning,292,45.0,105,1,0.4364610048226722,27,1,0,0,1,1,25,exponential,sparse
q_learning,293,53.0,85,1,0.4352235475705365,18,3,0,1,1,4,25,exponential,sparse
q_learning,294,34.0,98,1,0.43398959876573956,18,5,0,0,1,1,25,exponential,sparse
q_learning,295,112.0,43,1,0.43275914846110736,3,1,0,0,1,1,25,exponential,sparse
q_learning,296,-332.5,441,0,0.431532186737668,68,5,0,0,1,2,25,exponential,sparse
q_learning,297,-392.5,441,0,0.43030870370457214,80,11,0,0,1,2,25,exponential,sparse
q_learning,298,-297.5,441,0,0.42908868949901285,53,3,0,1,1,1,25,exponential,sparse
q_learning,299,-386.0,441,0,0.42787213428614634,84,9,0,0,1,2,25,exponential,sparse
q_learning,300,39.0,125,1,0.42665902825901264,29,0,0,0,1,1,25,exponential,sparse
q_learning,301,76.0,73,1,0.42544936163845665,16,1,0,1,1,2,25,exponential,sparse
q_learning,302,-270.5,441,0,0.42424312467304914,50,0,0,0,1,0,25,exponential,sparse
q_learning,303,-302.5,441,0,0.42304030763900813,62,2,0,0,1,0,25,exponential,sparse
q_learning,304,98.0,53,1,0.4218409008401205,9,1,0,0,1,1,25,exponential,sparse
q_learning,305,76.0,57,1,0.4206448946076642,12,3,0,1,1,2,25,exponential,sparse
