algorithm,episode,return,steps,success,epsilon,wall_hits,penalty_entries,locked_door_attempts,gate_blocks,key_collected,door_crossings,seed,epsilon_schedule,reward_mode
q_learning,171,-373.8500000000001,441,0,0.8460364697854272,124,10,0,0,1,6,5,linear,shaping
q_learning,172,-274.67000000000013,441,0,0.8451360982637046,106,1,0,0,1,4,5,linear,shaping
q_learning,173,-366.4300000000006,441,0,0.844235726741982,130,8,0,0,1,4,5,linear,shaping
q_learning,174,-255.2900000000001,441,0,0.8433353552202593,85,4,0,0,1,3,5,linear,shaping
q_learning,175,-293.66999999999985,441,0,0.8424349836985366,113,3,0,0,1,8,5,linear,shaping
q_learning,176,-7.649999999999977,168,1,0.841534612176814,35,6,0,1,1,3,5,linear,shaping
q_learning,177,-131.2999999999999,260,1,0.8406342406550913,66,11,0,0,1,4,5,linear,shaping
q_learning,178,-215.91999999999996,364,1,0.8397338691333687,108,9,0,0,1,4,5,linear,shaping
q_learning,179,32.70999999999998,126,1,0.838833497611646,38,1,0,2,1,3,5,linear,shaping
q_learning,180,-179.56000000000034,400,1,0.8379331260899234,71,12,0,1,1,2,5,linear,shaping
q_learning,181,-295.84999999999985,441,0,0.8370327545682008,103,4,0,0,1,7,5,linear,shaping
q_learning,182,-319.3699999999999,441,0,0.8361323830464782,134,3,0,0,1,1,5,linear,shaping
q_learning,183,-343.9499999999999,441,0,0.8352320115247555,122,6,0,1,1,4,5,linear,shaping
q_learning,184,-279.2699999999997,441,0,0.8343316400030328,102,4,0,0,1,0,5,linear,shaping
q_learning,185,-293.59000000000003,441,0,0.8334312684813102,93,7,0,0,1,1,5,linear,shaping
q_learning,186,-340.76999999999987,441,0,0.8325308969595875,117,9,0,0,1,0,5,linear,shaping
q_learning,187,-150.60999999999973,301,1,0.8316305254378649,87,9,0,2,1,6,5,linear,shaping
q_learning,188,-233.19999999999993,441,0,0.8307301539161422,78,2,0,0,1,0,5,linear,shaping
q_learning,189,-53.24999999999979,222,1,0.8298297823944196,72,2,0,0,1,3,5,linear,shaping
q_learning,190,-41.69999999999989,192,1,0.828929410872697,72,2,0,0,1,1,5,linear,shaping
q_learning,191,-148.5299999999997,331,1,0.8280290393509743,105,1,0,0,1,2,5,linear,shaping
q_learning,192,-410.4699999999997,441,0,0.8271286678292517,103,22,0,0,1,0,5,linear,shaping
q_learning,193,-365.8500000000009,441,0,0.826228296307529,118,12,0,0,1,1,5,linear,shaping
q_learning,194,-353.9000000000013,441,0,0.8253279247858063,127,4,0,0,1,4,5,linear,shaping
q_learning,195,-86.35000000000004,222,1,0.8244275532640837,58,11,0,0,1,3,5,linear,shaping
q_learning,196,-281.71000000000026,441,0,0.8235271817423611,105,2,0,0,1,2,5,linear,shaping
q_learning,197,7.160000000000011,144,1,0.8226268102206384,38,4,0,0,1,7,5,linear,shaping
q_learning,198,-279.8600000000005,441,0,0.8217264386989158,99,2,4,0,1,0,5,linear,shaping
q_learning,199,-386.4100000000007,441,0,0.8208260671771931,106,17,0,0,1,0,5,linear,shaping
q_learning,200,-327.8300000000003,441,0,0.8199256956554705,124,3,0,0,1,1,5,linear,shaping
q_learning,201,-421.6200000000004,441,0,0.8190253241337478,130,17,0,0,1,4,5,linear,shaping
q_learning,202,-370.29999999999956,441,0,0.8181249526120252,145,5,0,0,1,4,5,linear,shaping
q_learning,203,-356.18000000000046,441,0,0.8172245810903025,116,9,0,0,1,17,5,linear,shaping
q_learning,204,-291.72,368,1,0.8163242095685799,98,23,0,0,1,6,5,linear,shaping
q_learning,205,-42.41999999999989,164,1,0.8154238380468573,49,8,0,1,1,1,5,linear,shaping
q_learning,206,-385.64999999999964,441,0,0.8145234665251346,122,10,0,1,1,1,5,linear,shaping
q_learning,207,-354.07000000000096,441,0,0.8136230950034119,112,11,0,0,1,0,5,linear,shaping
q_learning,208,-55.80999999999999,210,1,0.8127227234816893,60,4,0,0,1,2,5,linear,shaping
q_learning,209,-230.04000000000008,441,0,0.8118223519599667,79,2,0,0,1,0,5,linear,shaping
q_learning,210,31.979999999999933,111,1,0.8109219804382439,35,3,0,0,1,1,5,linear,shaping
q_learning,211,-295.9699999999998,441,0,0.8100216089165213,91,7,0,0,1,5,5,linear,shaping
q_learning,212,-289.7599999999999,441,0,0.8091212373947987,104,5,0,0,1,2,5,linear,shaping
q_learning,213,-415.25999999999993,441,0,0.8082208658730761,116,19,0,0,1,0,5,linear,shaping
q_learning,214,-398.02000000000027,441,0,0.8073204943513534,96,22,0,0,1,1,5,linear,shaping
q_learning,215,-398.41000000000054,441,0,0.8064201228296307,138,6,0,3,1,4,5,linear,shaping
q_learning,216,-356.1300000000004,441,0,0.8055197513079081,127,6,0,0,1,11,5,linear,shaping
q_learning,217,-89.20000000000006,253,1,0.8046193797861855,63,5,0,2,1,1,5,linear,shaping
q_learning,218,-125.9899999999998,329,1,0.8037190082644629,66,8,0,1,1,3,5,linear,shaping
q_learning,219,-404.20000000000005,441,0,0.8028186367427401,143,10,0,0,1,1,5,linear,shaping
q_learning,220,91.66000000000001,58,1,0.8019182652210175,14,2,0,0,1,1,5,linear,shaping
q_learning,221,-130.08999999999986,240,1,0.8010178936992949,81,9,0,3,1,8,5,linear,shaping
q_learning,222,-315.5000000000004,441,0,0.8001175221775723,89,11,0,0,1,2,5,linear,shaping
q_learning,223,-214.36000000000024,425,1,0.7992171506558496,115,8,0,0,1,2,5,linear,shaping
q_learning,224,-256.43999999999977,441,0,0.7983167791341269,106,0,0,0,1,2,5,linear,shaping
q_learning,225,-12.269999999999968,187,1,0.7974164076124043,49,3,0,0,1,2,5,linear,shaping
q_learning,226,-395.8800000000009,441,0,0.7965160360906817,112,17,0,0,1,0,5,linear,shaping
q_learning,227,-387.07999999999987,441,0,0.7956156645689589,134,8,0,0,1,5,5,linear,shaping
q_learning,228,-343.1700000000006,441,0,0.7947152930472363,86,15,0,0,1,5,5,linear,shaping
q_learning,229,51.0,110,1,0.7938149215255137,36,0,0,0,1,5,5,linear,shaping
